oare_id,akk_orig,eng_orig,fwd_pred,n_sents,akk_roundtrip,chrf_roundtrip,akk_orig_bytes,akk_roundtrip_bytes
4633e49c-6469-4b90-a381-a9853f1c0b9f,<gap> ú-ṣa-áb ITU.KAM qá-ra-a-tim li-mu-um bu-zu-zu 20 ma-na KÙ.BABBAR i da-na-ma qá-tí a-ša-kà-an IGI a-šur-GAL IGI a-šur-{d}UTU-ši IGI pí-lá-aḫ-a-šur 10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí PUZUR₄-a-na ni-a-im iš-tù-i-ša-qal ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim šu-ma lá iš-qúl 0.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur IGI PUZUR₄-{d}IM DUMU i-dí-IŠTAR IGI du-um-qá-a DUMU kur-ub-a-a <gap> mu-ḫu-ur-šu <gap> a-ṣé-er KÙ.BABBAR <gap> a-šur-ta-ak-lá-ku <gap> ak-lá-ku <gap>,"<gap> month Qarra'ātum, eponymy Buzuzu. He will give me 20 minas of silver and I shall lay claim to that. Witnessed by Aššur-rabi, by Aššur-šamšī, by Pilah-Aššur. 10 minas of refined silver is owed by our own Puzur-Anna. Reckoned from the week of Aššur-taklāku and Kasiya he is to pay in 30 weeks. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. Month Te'inātum, eponymy Amur-Aššur son of Karriya. Witnessed by Puzur-Adad son of Iddin-Ištar, by Dumqaya son of Kurub-Ištar. <gap> receive <gap> on to of the silver <gap> Aššur-taklāku <gap>","<gap> month Qarra'ātum, eponymy Buzuzu. He will give me 20 minas of silver and I shall lay claim to that. Witnessed by Aššur-rabi, by Aššur-šamšī, by Pilah-Aššur. 10 minas of refined silver is owed by our own Puzur-Anna. Reckoned from the week of Aššur-taklāku and Kasiya he will pay in 30 weeks. If he has not paid he will add interest at the rate 0.5 shekel per month per mina. Month Te'inātum, eponymy Amur-Aššur, by Puzur-Adad son of Iddin-Aššur. Witnessed by Puzur-Adad son of Iddin-Ašš",9,<gap> ITU.KAM qá-ra-a-tim li-mu-um bu-zu-zu 20 ma-na KÙ.BABBAR i-da-nam-ma i-na ša-qá-lam a-ša-qal IGI a-šur-GAL IGI a-šur-{d}UTU-ši IGI pí-lá-aḫ-a-šur 10 ma-na KÙ.BABBAR ṣa-ru-pá-am i li-bi PUZUR₄-a-na ni-a-im iš-tù ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na ma-na-im ú-ṣa-áb ITU.1.KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a IGI PUZUR₄-{d}IM DUMU i-dí-IŠTAR IGI dum-qá-a DUMU kur-ub-IŠTAR <gap> i-na KÙ.BABBAR <gap> a-šur-ta-ak-lá-ku <gap>,74.13630337715108,624,580
095aba0d-c812-48a0-bccf-a60f64593b0f,ra-bi-ṣa-am ša a-na ṣé-er i-tur₄-DINGIR ta-ḫa-za-ni i-na ṭup-pì-im ša a-lim{ki} šu-a-tí-ma šu-um-šu wa-dí šu-ma ra-bi-ṣú-um i-ta-ṣa-am ṭup-pé-e a-na ba-tí-qí-im DUMU um-me-a-ni ke-nim,"The attorney whom you will contract against Itūr-ilī - indicate his name in the tablet from the City. If the attorney has already left, (give) the tablets to an express transport, a reliable affiliated trader. Here I am ready to pay every shekel of silver and satisfy him, even if I must turn to merchants regarding the silver (to borrow it), so do go to the City together with the merchant of my father and get hold of a tablet concerning the corresponding amount and <gap> a tablet from the City <gap>","The attorney whom you will contract against Itūr-ilī - indicate his name in the tablet from the City. If the attorney has left, then give the tablets to an express transport for an affiliated trader.",3,ra-bi-ṣú-um ša a-na i-tur₄-DINGIR tù-ra-dí-ú i-na ṭup-pì-im ša a-lim{ki} šu-um-šu wa-dí šu-ma ra-bi-ṣú-um i-ta-ṣa-am ṭup-pè a-na ba-áb ḫa-ra-nim DUMU um-me-a-nim ke-nim a-na-kam KÙ.BABBAR 1 GÍN a-ša-qá-lá-ma ú-ša-áš-qí-il₅-šu šu-ma a-dí DAM.GÀR a-šu-mì KÙ.BABBAR a-ša-qá-lá-ni iš-tí DAM.GÀR a-bi-a a-li-kam-ma ṭup-pá-am ša me-eḫ-ri-im le-qé-a-ma <gap> ṭup-pá-am ša a-lim{ki} <gap>,57.89510048373583,213,444
45e8d7f5-03bb-4f77-b610-fb5b485cfc6b,um-ma i-na-a-ma a-na a-šur-DU₁₀ ú MAN-a-šur qí-bi-ma a-na-kam ru-ba-um ù ru-ba-tum a-na ḫa-ra-na-tim ša pá-zu-ur-tim iš-pu-ru-ma um-ma šu-nu-ma ša i ma-tim TÚG.ḪI.A ù AN.NA na-áš-ú ma ta-ma ra ni ṣa-áb-ta-ma AN.NA ú TÚG.ḪI.A a-tù-nu kà-i-lá-ma ra-ga am i-a-tí ri-id-a-am ú a-na ša ḫa-ra-an sú-ki-nim iš-ta-áp-ru a-pu-tum AN.NA ù TÚG.ḪI.A lá tù-pá-za-ra ú a-na ḫa-ra-an sú-ki-nim mì-ma lá ta-ša-kà-na a-pu-tum a-wa-tum da-na-at mì-ma e šé-bi₄-lá-ma li-ba-ak-nu e im-ra-aṣ ṭup-pá-am ší-ta-me-šu-ma a-na a-šur-DU₁₀ šé-bi₄-il₅-šu,"From Innaya to Aššur-ṭāb and Puzur-Aššur: The king and queen here have written to the road-guards concerning smuggling, saying: Seize anyone you observe carrying textiles and tin in the land, and then withhold the tin and textiles and lead the criminal to me."" Also, they have written to the Narrow Track. Urgent, do not smuggle tin and textiles and do not commit anything to the Narrow Track. Urgent, the orders are strict. Do not send anything lest you be sorry. Let him hear the letter and send it to Aššur- ṭāb.""","From Innaya to Aššur-ṭāb and Puzur-Aššur: The king and queen here have written to the caravan concerning smuggling, saying: Seize every shekel of tin and tin in the hands of the tin and textiles, and then take care to keep the tin and textiles and bring it to me."" Also, they have written to the caravan of Sukkallim. Urgent, do not smuggle tin and textiles and do not smuggle anything to the caravan of Sukkallim. Urgent, do not smuggle tin and textiles and do not send anything to the caravan of Sukkal",5,um-ma i-na-a-ma a-na a-šur-DU₁₀ ù PUZUR₄-a-šur qí-bi-ma a-na-kam ru-ba-um ù ru-ba-um a-na ša pá-zu-ur-tim ša pá-zu-ur-tim iš-pu-ru-ma um-ma šu-nu-ma ša i-na ma-at TÚG.ḪI.A ù AN.NA ta-na-ṣú-ru ṣa-áb-ta-ma AN.NA ù TÚG.ḪI.A kà-i-lá-ma ra-bi-ṣú-am ra-dí-am ù a-na ḫa-ra-nim sú-ki-nim iš-pu-ru a-pu-tum AN.NA ù TÚG.ḪI.A lá tù-pá-ḫi-ra-ma a-na ḫa-ra-nim mì-ma lá tù-šar a-pu-tum a-wa-tum da-na-at Mì-ma lá tù-šé-bi₄-lam i-ḫi-id ṭup-pá-am li-iš-me-ma a-ṣé-er a-šur-DU₁₀ ṭù-ur-da-nim,60.04307927910529,607,557
2ab54625-1599-4175-ae15-6cdd90b0d960,<gap> a-lim <gap> be-lá-nim <gap> KIŠIB a-ta-ta <gap> GÍN KÙ.BABBAR SAḪAR.BA i-ṣé-er DUMU a-šur-{d}UTU-ši DAM.GÀR i-šu iš-tù ITU.KAM ḫu-bur a-na ITU-<gap>-KAM i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb wa-bi-il₅ ṭup-pí-im šu-ut DAM.GÀR li-mu-um a-šùr-mì-ti DUMU i-dí-IŠTAR KIŠIB en-um-a-šùr DUMU a-ba-<gap> KIŠIB <gap> DUMU a-mur-IŠTAR KIŠIB a-bi-a-a DUMU ú-zu-a 0.3333 ma-na 5 GÍN KÙ.BABBAR SAḪAR.BA be-ú-lá-at ku-li-ia DUMU a-lá-bi₄-im a-bi-a-a DUMU ú-zu-a ú-kà-al iš-tí KÙ.BABBAR uk-ta-al šu-ma a-e-ma ú-da-pì-ir-ma ag-ra-am ú-ga-ar-ma ig-re ag-ri-im ú-ma-lá <gap>,"<gap>-ālim <gap>Bēlānum <gap> sea of Atata <gap> shekels of 'dust silver' <gap>, son of Aššur-šamšī, owes to the creditor. From month VI he will pay in <gap> months. If he does not pay he will add interest in accordance with the rule of the . The bearer of the tablet is the creditor. Eponymy of Aššur-imittī, son of Iddin-Ištar. Seal of Ennum-Aššur, son of Aba<gap>, seal of <gap>, son of Amur-Ištar, seal of Abiaya son of Uzua. 0.3333 mina 5 shekels of 'dust silver' the capital of Kuliya, son of Ali-abum, Abiaya, son of Uzua, has in possession, he is held by the silver. If he goes away to somewhere else, I will hire a hireling and he will compensate the wages of the hireling.","<gap>-ālim <gap>Bēlānum <gap> seal of Atata <gap> shekels of 'dust silver', son of Aššur-šamšī, owes to the creditor. From month V he will pay in <gap> months. If he does not pay he will add interest in accordance with the rule of the colony. The bearer of the tablet is the creditor. Eponymy of Aššur-imittī, son of Iddin-Ištar. Seal of Ennam-Aššur, son of Aba<gap>, seal of <gap>, son of Amur-Ištar, seal of Abiaya son of Uzua. 25 shekels of 'dust silver', the creditor, owes to Ennam-Aššur,",8,<gap> a-lim <gap> be-lá-nim <gap> KIŠIB a-ta-ta <gap> GÍN KÙ.BABBAR SAḪAR.BA i-ṣé-er DUMU a-šur-{d}UTU-ši DAM.GÀR i-šu iš-tù ITU.1.KAM ku-zal-li a-na <gap> ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb a-wi-il₅ ṭup-pí-im DAM.GÀR LUGAL-mì-tí DUMU i-dí-IŠTAR li-mu-um a-šur-i-mì-tí DUMU i-dí-IŠTAR KIŠIB en-um-a-šur DUMU a-ba-<gap> KIŠIB <gap> DUMU a-mur-IŠTAR KIŠIB a-bi-a-a DUMU ú-zu-a 0.3333 ma-na 5 GÍN KÙ.BABBAR SAḪAR.BA ší-im ku-li-a DUMU a-lá-bi₄-im a-bi-a-a DUMU ú-zu-a i-na li-bi₄ KÙ.BABBAR uk-ta-al šu-ma a-šar-ma-am i-ta-lá-ak ig-ri-im a-ga-am-ra-ma ig-ri ig-ri-im i-ma-lá,77.04444795578236,661,678
b2a35edb-8f41-4666-b6ff-8e1aa4c1822c,a-na šu-ta-mu-zi e-lá-a a-ba-ba ù lá-ma-sí qí-bi-ma um-ma a-dí-da ù a-lá-ḫu-um-ma KIŠIB ma-ma-ḫi-ir DUMU a-mur-IŠTAR KIŠIB en-na-sú-in DUMU i-dí-a-bi₄-im 18.6666 GÍN 15 ŠE a-ni-qí ša a-mu-tim i-tur₄-DINGIR a-na en-um-a-šur i-dí-in eq-lam a-na-num ù a-lá-num a-šu-mì en-um-a-šur-ma e-tí-iq a-mu-tám i-da-ma 22.5 ma-na KÙ.BABBAR ša lá-qé-ep a-na <gap> tám-kà-ru-um a-mu-tum i-na-dí-in-ma 22.5 ma-na KÙ BABBAR en-um-a-šur i-lá-qé-ma ší-tí KÙ.BABBAR-pì-im i-tur₄-DINGIR i-lá-qé šu-ma a-mu-tám lá i-tí-dí-in a-mu-tám en-um-a-šur a-na i-tur₄-DINGIR ú-ta-ar-ma KÙ.BABBAR-šu i-tur₄-DINGIR a-na en-um-a-šur i-ša-qal 0.3333 ma-na ší-kà-tám ù 2 ku-ta-ni dam-qú-tim i-tur₄-DINGIR a-na en-um-a-šur a ší-a-ma-tim i-dí-in a-na-num ù a-lá-num eq-lam a-šu-mì i-tur₄-DINGIR e-tí-iq a ma-lá ṭup-pì-im ḫa-ar-mì-im ša ú-kà-lu a-ma <gap>,"To Šu-Tammuzi, Elaya, Abada and Lamassī from Adida and Ali-ahum: Under the seal of Man-mahir son of Amur-Ištar (and) Enna-Suen son of Iddin-abum Itūr-ilī gave 18.6666 shekels 15 grains in the form of rings of iron to Ennam-Aššur. From here and from there it will pass overland in the name of Ennam-Aššur. He shall sell the iron and for the 22.5 minas of silver that Lā-qēp (owes to a merchant, the name of the merchant has been announced: Ennam-Aššur is the merchant.) The iron will be sold and Ennam-Aššur will recieve 22.5 minas of silver, and then Itūr-ilī will recieve the rest of the silver. If he has not sold the iron Ennam-Aššur will return the iron to Itūr-ilī and Itūr-ilī will pay silver for it to Ennam-Aššur. Itūr-ilī gave 0.3333 mina of beads(?) plus 2 good to Ennam-Aššur for purchases. From here and from there it will pass overland in the name of Itūr-Ilī. In accordance with the certified tablet that I hold <gap>","To Šu-Tammuzi, Elaya, Abada and Lamassī from Adida and Ali-ahum: Seal of Man-mahir son of Amur-Ištar, seal of Enna-Suen son of Iddin-abum. 18.6666 shekels 15 grains of iron Itūr-ilī gave to Ennam-Aššur. He will go overland here and here in the name of Ennam-Aššur. He will sell the iron and the 22.5 minas of silver belonging to Lā-qēp for <gap> a merchant. The iron will be sold and Ennam-Aššur will receive 22.5 minas of silver, and Ennam-Aššur will receive the 22.5 minas of silver, and the pr",7,a-na šu-ta-mu-zi e-lá-a a-ba-da ù lá-ma-sí qí-bi-ma um-ma a-dí-da ù a-lá-ḫu-um-ma KIŠIB ma-ma-ḫi-ir DUMU a-mur-IŠTAR en-na-sú-in DUMU i-dí-a-bi₄-im 18.6666 GÍN 15 ŠE a-ni-qá-tim ša a-mu-tim i-tur₄-DINGIR a-na en-um-a-šur i-dí-in iš-tù a-na-kam ù a-na-kam GÁN-lam a-šu-mì en-um-a-šur e-tí-iq a-mu-tám i-da-an-ma 22.5 ma-na KÙ.BABBAR ša lá-qé-ep a-na tám-kà-ri-im i-šu-ú šu-mì tám-kà-ru-um i-ta-ad-mì-iq-ma 22.5 ma-na KÙ.BABBAR en-um-a-šur i-lá-qé-ma ù ší-tí KÙ.BABBAR i-tur₄-DINGIR i-lá-qé šu-ma a-mu-tám en-um-a-šur lá i-dí-nu a-mu-tám a-na i-tur₄-DINGIR ú-ta-e-ra-ma KÙ.BABBAR i-tur₄-DINGIR a-na en-um-a-šur i-ša-qal 0.3333 ma-na ḫi-dim ù 2 ší-ni-šu i-tur₄-DINGIR a-na en-um-a-šur a-na ší-a-ma-tim ta-dí-in iš-tù a-na-kam ù a-na-kam GÁN-lam a-šu-mì i-tur₄-DINGIR e-tí-iq a ma-lá ṭup-pí-im ḫa-ru-mu-tim ša ú-kà-lu <gap>,75.75354045982891,915,925
41debbf3-3b25-4c4c-afdc-4ca1f1ec426c,KIŠIB ú-ra-a-a DUMU ma-na-na KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in bu-zu-ta-a ša-li-iš-ni,"Seal of Uraya son of Manana, seal of Amurrum-bāni son of Manana. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Buzutaya was our third man. ","Seal of Uraya son of Manana, seal of Amurrum-bāni son of Manana. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Buzutaya was our third man.",3,KIŠIB ú-ra-a DUMU ma-na-na KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in bu-zu-ta-a ša-li-iš-ni,93.40033982224402,205,200
16cef975-beef-47dc-972d-e7364c3701b5,a-na ì-lí-ba-ni ù ku-li-a a-na ì-lí-ba-ni qí-bi-ma um-ma a-šùr-e-nam-ma 0.8333 ma-na KÙ.BABBAR i-na ša-lá-tí-wa-ar ku-li-a ku-nu-ki-šu i-dí-nam a-na wa-aḫ-šu-ša-na a-na ṣé-ri-kà ub-lam-ma um-ma a-na-ku-ma KÙ.BABBAR le-qé-ma ša-du-a-tám ša a-šu-mì ku-li-a ša ta-pu-lu šu-qú-ul um-ma a-ta-ma ke-na KÙ.BABBAR a-pu-ul ku-nu-ki ša a-ḫi-kà IGI a-šùr-lá-ma-sí DUMU a-šur-ma-lik ù šu-iš-ḫa-ra DUMU i-na-sú-in li-me-e áp-qí-da-kum mì-nam a bé-et a-bi-a al-qé-ma a-ḫu-kà i-tù-ra-am i-na al tí-im-ni-e IGI ú-zu-a DUMU ku-ku-lá-nim ù i-na-sú-en₆ DUMU i-dí-a-bi₄-im ta-aṣ-bi₄-tí-ma um-ma a-ta-ma i-nu-mì KÙ.BABBAR ku-nu-ki ša a-ḫi-a ta-dí-na-ni ma-nu-um li-mu-um um-ma a-na-ku-ma lá a-šùr-lá-ma-sí ú šu-iš-ḫa-ra li-mu-ú ù ma-aḫ-ri-šu-nu-ma KÙ.BABBAR ku-nu-ki ša a-ḫi-a áp-qí-da-kum,"To Ilī-bāni and Kuliya, to Ilī-bāni in particular say, this is what Aššur-ennam says: In Šalatiwar Kuliya gave me 0.8333 mina of silver under his seal. I brought it to Wahšušana to you and I said to you: Take this silver and pay (with it) the -tax on behalf of Kuliya, as you promised."" You answered: ""Indeed, I did promise to pay the silver."" In the presence of Aššur-lamassī, son of Aššur-mālik, and Šū-Išhara, son of Enna-Suen, the <gap>, I entrusted it to you under the seals of your brother. What did my paternal house that your brother came back on me? In Al-Timniyē, in the presence of Uzua, son of Kukulānum and Enna-Suen, son of Iddin-abum, you seized me, saying: ""When you gave me the silver with my brother's seal, who was then m?"" I answered: ""Were Aššur-lamassī and Šu-Išhara not ? And it was in their presence that I entrusted you the silver with my brother's seals.""""","To Ilī-bāni and Kuliya; specifically to Ilī-bāni from Aššur-ennam: In Šalatiwar Kuliya gave me 0.8333 mina of silver under his seal. I brought it to Wahšušana to you and I said: Take the silver and pay the transport fee for Kuliya that you promised."" You answered: ""True, I promised to pay the silver."" In the presence of Aššur-lamassī son of Aššur-mālik and Šu-Išhara son of Ennam-Suen, the eponyms, I entrusted it to you under the seals of your brother. Why have you promised t",5,a-na ì-lí-ba-ni ù ku-li-a a-na ì-lí-ba-ni qí-bi-ma um-ma a-šur-e-nam-ma 0.8333 ma-na KÙ.BABBAR i-na ša-lá-tí-wa-ar ku-li-a ku-nu-ki-šu i-dí-nam a-na wa-aḫ-šu-ša-na a-ṣé-ri-kà ub-lá-kum-ma um-ma a-na-ku-ma KÙ.BABBAR a-nim le-qé-ma ša-du-a-tám a-šu-mì ku-li-a ša ta-pu-lu šu-qú-ul um-ma a-ta-ma ke-na KÙ.BABBAR a-pu-ul IGI a-šur-lá-ma-sí DUMU a-šur-ma-lik ù šu-iš-ḫa-ra DUMU en-na-sú-in li-me-e ku-nu-ki ša a-ḫi-kà áp-qí-da-kum mì-šu É a-bi₄-a ša a-ḫu-um tù-uš-té-li-am i-na al-tí-im-ni-i IGI ú-zu-a DUMU ku-ku-lá-nim ù en-na-sú-in DUMU i-dí-a-bi₄-im ta-aṣ-ba-at-ni-a-tí um-ma a-ta-ma i-nu-mì KÙ.BABBAR ša ku-nu-ki ša a-ḫi-a ta-dí-na-ni a-ma-kam a-šur-lá-ma-sí ù šu-iš-ḫa-ra lá i-mu-ú-ni um-ma a-na-ku-ma a-šur-lá-ma-sí ù šu-iš-ḫa-ra lá i-mu-ú-ni ù i-na ma-aḫ-ri-šu-nu KÙ.BABBAR i-na ku-nu-ki ša a-ḫi-a áp-qí-da-kum,77.74000387590196,867,920
88a16360-203b-4433-a7de-00ff8c3d7880,e-lá-ma ú ga-al-dá-a ni-kà-sí i-sí-ú-ma lu ú-ku-ul-tù-šu lu ga-am-ru-um ša ḫa-ra-nim mì-ma šu-um-šu ba-tí-iq 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu iš-tù ḫa-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA i-na ITU.KAM-im a-na 1 ma-na-im ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki} it-mu-ma IGI ša-lim-{d}IŠKUR IGI lá-qé-pí-im IGI a-mur-{d}UTU IGI e-zé-e ṭup-pu-um ša bé-ú-lá-ti-šu a-ḫa-ma i-ba-ší,"Elamma and Galdaya settled accounts with the result that after both travel expenses and his food allowance have been deducted, Elamma (still) has a claim of 1 mina of refined silver on Galdaya, the son of Naku. From the week of Amriya and Ikūnum he will add 1.5 shekel per mina per month. Month VII, year-eponymy of Abiya, son of Šu-Dagan. Separately, there still exists a valid record of his working capital. We made them swear an oath by the City for these words.","Elamma and Galdaya settled accounts with the fact that both food and fodder for his trip have been deducted, and from the week of Amriya and Ikūnum he will add 1.5 shekel per month per mina. Month Ṣip'um, eponymy Abiya son of Šu-Dagan. They swore an oath by the City for these words and witnessed by Šalim-Adad, by Lā-qēpum, by Amur-Šamaš, by Ezē.",5,e-lá-ma ù ga-al-dá-a ni-kà-sí i-sí-ú-ma lu gám-ru-um ša ḫa-ra-nim lu gám-ru-um ša ú-ku-ul-tí-šu ba-tí-qú 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu iš-tù ḫa-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA a-na ma-na-im i-na ITU.KAM ú-ṣa-áb ITU.1.KAM ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an a-ḫa-ma ṭup-pu-um ḫa-ar-mu-um ša be-ú-lá-tí-šu i-ba-ší a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki} ni-it-ru-šu-nu,69.36983628173098,530,475
962fdfaf-4e96-4f2b-8f5b-09581f96f010,um-ma šu-IŠTAR-ma a-na zi-zi-zi-i ù IŠTAR-lá-ma-sí qí-bi₄-ma 10 GÍN AN.NA a-nu-pí-a na-áš-a-ku-nu-tí um-mì a-tí e-lá-nu-ki ma-ma-an lá i-šu ṣú-ùḫ-ra-am lá tù-me-sí a-ṣé-er <gap> ú a-nu-pì-a <gap> ga <gap>-zi-ik <gap> DUG ar-ša-tim li-dí-na-ki-NU-tí ú-dí a-na-ma a-na-kam ú-ša-ḫi-sú ú a-tí a-wa-tim ša nu-a-im 3 GÍN KÙ.BABBAR ša e-zi-bu KÙ.BABBAR lu a-na-ku áš-qúl lu a-bu-ša-lim iš-qúl tí-ir-ta-ku-nu li-li-kam,"From Šu-Ištar to Zizizi and Ištar-lamassī: Anupiya brings you 10 shekels of tin. My dear mother, without you I have no one. Do not let the children starve. <gap> to <gap> and Anupiya <gap> He should give you <gap> a jar of wheat. Certainly, in this way I instructed him here and as for you, in the matter of the Anatolian, send me word about the 3 shekels of silver that I left, whether I myself paid the silver or whether Abušalim paid it. ","From Šu-Ištar to Zizizi and Ištar-lamassī: Anupiya brings you 10 shekels of tin. My dear mother, Elānuki has no one. Do not approach the children. <gap> to <gap> and Anupiya <gap> He should give you <gap> a jar of wheat. Moreover, I instructed him here and for you, the 3 shekels of silver that I left, whether I myself paid the silver or Abu-šalim paid. Send me word.",5,um-ma šu-IŠTAR-ma a-na zi-zi-zi ù IŠTAR-lá-ma-sí qí-bi-ma 10 GÍN AN.NA a-nu-pí-a na-áš-a-ku-um um-ma a-ta-ma a-dí-kà ma-ma-an ú-lá i-šu a-ṣé-er ṣú-ùḫ-ri-im lá tù-ša-ar <gap> a-na <gap> ù a-nu-pí-a <gap> DUG ar-ša-tim li-dí-na-kum a-na-kam a-na-kam ú-na-ḫi-id-šu-ma a-ta a-wa-tim ša nu-a-im 3 GÍN KÙ.BABBAR ša e-zi-bu lu a-na-ku KÙ.BABBAR áš-qúl lu a-bu-ša-lim iš-qú-ul tí-ir-ta-kà li-li-kam,65.68487071603178,467,439
e5dfcb1f-ba82-455a-86d4-cc0d7adc783c,KIŠIB lá-ba-na-da DUMU i-dí-sú-in KIŠIB na-áb-sú-en₆ DUMU šu-be-lim KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi₄-im a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ṭup-pu-um a-šu-mì ku-uk-ra ša DUMU zu-za-nim,"Seal of Labān-nādā, son of Iddin-Suen, seal of Nabi-Suen, son of Šu-Bēlum. seal of Iddin-Ištar, son of Iddin-abum seal of Puzur-Ištar, son of Dān-Aššur. For these words the Durhumit colony made us available and before Aššur's dagger we gave our testimony. A record concerning Kukra of the son of Zuzānum.","Seal of Labān-nādā son of Iddin-Suen, seal of Nabi-Suen son of Šu-Bēlum, seal of Iddin-Ištar son of Iddin-abum. The Durhumit colony gave us for these proceedings and we gave our testimony before Aššur's dagger. A tablet concerning Kukra of the son of Zuzānum.",4,KIŠIB lá-ba-na-da DUMU i-dí-sú-en₆ KIŠIB na-áb-sú-en₆ DUMU šu-be-lim KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi-im KIŠIB PUZUR₄.IŠTAR DUMU dan-a-šur a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ṭup-pu-um ša ku-uk-ra ša DUMU zu-za-nim,88.09006782281116,287,320
